ID,Long_start,Lat_start,Long_end,Lat_end,Length,Speed
864,104.0469719,30.72484761,104.0419706,30.71987075,730.4668847,54.2
865,104.0469719,30.72484761,104.0460135,30.72269194,255.9334246,37.2202381
866,104.0469719,30.72484761,104.0496414,30.7228819,335.8573166,31.8875
867,104.0469719,30.72484761,104.0558211,30.72479253,847.3250267,37.9
868,104.0469719,30.72484761,104.0456118,30.72816811,390.3773495,42.97693452
869,104.0782592,30.72025506,104.0780206,30.71824697,223.728578,31.8375
870,104.0782592,30.72025506,104.0717722,30.72101788,626.8812743,64.1
871,104.1638951,30.70182076,104.1692364,30.7015895,512.1666139,31.83333333
872,103.9957969,30.67074439,103.9956027,30.66942661,147.2319748,40.5
873,103.9957969,30.67074439,103.998596,30.67045434,270.0882232,31
874,103.9957969,30.67074439,103.9960912,30.67274279,223.2747683,36.45
875,104.0353868,30.62436116,104.0318082,30.61918283,668.6110217,36.75416667
876,104.0353868,30.62436116,104.0302157,30.62701444,576.3072459,39.82222222
877,104.0859453,30.66383958,104.0847123,30.66162768,272.1220643,16.43333333
878,104.0859453,30.66383958,104.0861632,30.66401786,28.74746286,16.43333333
879,104.0859453,30.66383958,104.0844988,30.66419702,144.1296845,19.8875
880,104.1641678,30.65959378,104.1748633,30.65937538,1025.033509,27.7
881,103.9854006,30.60176279,103.9816494,30.60279961,377.5490226,40.47727273
882,104.057738,30.5910549,104.0518496,30.59103671,564.5887476,59.86666667
883,104.057738,30.5910549,104.0575483,30.58488558,683.9834798,41.86794872
884,104.057738,30.5910549,104.0614931,30.59120869,360.4435431,41.86794872
885,104.1094514,30.61987173,104.1083697,30.61960094,107.9411169,24.95
886,104.1094514,30.61987173,104.1130701,30.62038703,351.5193312,48.89791667
887,104.1094514,30.61987173,104.1096745,30.62304108,351.9052814,41.275
888,104.1386726,30.62175858,104.133929,30.61760426,647.0811089,23.15
889,104.0101252,30.73331802,104.0071302,30.73264917,296.1770007,42.91041667
890,103.9942328,30.67855575,103.9950242,30.6798424,161.5027547,34.11666667
891,104.0402926,30.68684125,104.0422872,30.68440161,331.0817861,50.8
892,104.0402926,30.68684125,104.041945,30.68582265,194.4176342,33.81
893,104.0402926,30.68684125,104.0396273,30.6876936,113.9476218,29.06
894,104.0757464,30.71118555,104.0771725,30.70831924,345.7876087,12.05
895,104.0757464,30.71118555,104.0723412,30.71409949,458.9497758,24.15
896,103.9299735,30.69461569,103.9328245,30.67415763,2283.836889,59.875
897,103.9299735,30.69461569,103.9313093,30.70607506,1276.518468,105.95
898,103.9894097,30.66622431,103.9888739,30.66393196,259.2004389,20.625
899,103.9894097,30.66622431,103.9916224,30.6660987,212.4484364,25.6
900,104.0560473,30.64264166,104.0551586,30.64072392,228.971762,38.3625
901,104.0560473,30.64264166,104.0541861,30.64382805,221.5894798,14.925
902,104.0901728,30.66338933,104.0889082,30.65955812,441.5596409,27.1875
903,104.0901728,30.66338933,104.0919183,30.66268492,184.5621388,28.03333333
904,104.0901728,30.66338933,104.0896351,30.66368435,61.01116025,34.9
905,104.0901728,30.66338933,104.0941404,30.66764376,605.6576391,30.06666667
906,104.1571519,30.65730466,104.1602845,30.66523385,928.6178001,65.72
907,103.99377,30.60329675,103.9983609,30.6065462,568.6881187,40.82916667
908,104.0463432,30.61345444,104.046579,30.61154818,212.4766895,30.425
909,104.0463432,30.61345444,104.0484851,30.61334283,205.6968116,39.4
910,104.0463432,30.61345444,104.0454455,30.61929188,652.6608608,33.9
911,104.1072423,30.59430952,104.1074328,30.59240675,211.6694912,14.65416667
912,104.1072423,30.59430952,104.1130509,30.59436059,556.9343313,16.875
913,104.1396892,30.59845534,104.1360359,30.59511501,509.629512,35.11666667
914,104.1396892,30.59845534,104.1354405,30.60123549,510.7314006,34.35
915,103.9897196,30.67889818,103.9885823,30.67709803,227.3259256,64
916,103.9897196,30.67889818,103.98599,30.68063674,405.9290698,33.5
917,104.0198136,30.68603439,104.018984,30.68389135,250.4579211,18.85
918,104.0198136,30.68603439,104.022819,30.68524364,300.925423,18.85
919,104.0198136,30.68603439,104.0155067,30.68723514,433.4806221,24.4875
920,104.0198136,30.68603439,104.0209353,30.68733577,179.8530481,31.475
921,104.0811893,30.67984653,104.0839234,30.67841788,306.0426804,21.15
922,104.0811893,30.67984653,104.0783637,30.68119666,309.2799252,22.51130952
923,104.0811893,30.67984653,104.0835475,30.68354394,467.922171,21.63333333
924,104.1696646,30.69594523,104.1769595,30.69629187,699.7236653,39.925
925,104.1696646,30.69594523,104.1692364,30.7015895,626.8900077,37.05625
926,103.9977251,30.63671174,103.9960972,30.63746196,176.7870752,29.05
927,104.0158985,30.65212806,104.0159762,30.65041126,190.4208117,28.225
928,104.0158985,30.65212806,104.0196414,30.65228885,359.0957098,16.65
929,104.0158985,30.65212806,104.0112513,30.65234786,445.962037,33.4
930,104.0158985,30.65212806,104.015711,30.65440143,252.5996352,25.73333333
931,104.0892991,30.66187992,104.0881928,30.66001727,232.05714,43.25
932,104.0892991,30.66187992,104.0880259,30.66262974,147.6014535,31.96875
933,104.0892991,30.66187992,104.0896351,30.66368435,202.5600685,37
934,104.1515025,30.62822194,104.1482109,30.62933224,338.6277925,13.5
935,103.9718535,30.60676545,103.9816494,30.60279961,1036.890505,32.72291667
936,103.9718535,30.60676545,103.9694659,30.60783411,257.7163082,30.16458333
937,104.0266743,30.57742312,104.0435588,30.57197098,1728.254341,35.84
938,104.0266743,30.57742312,104.0283682,30.5816609,496.9689526,62.045
939,104.0957303,30.60007481,104.0946732,30.59714389,340.2725957,37.53333333
940,104.0957303,30.60007481,104.1004776,30.60140334,478.3520148,18.75
941,104.0957303,30.60007481,104.0957079,30.60237883,255.3599632,21.06666667
942,103.9627835,30.70116449,103.9627994,30.69202232,1013.258931,38.67291667
943,104.0213322,30.69724433,104.0233096,30.69872934,250.9085722,22.875
944,104.0213322,30.69724433,104.0197676,30.69901835,247.2161626,44.55
945,104.0903802,30.68823322,104.0882401,30.6850032,412.5236789,26.2
946,104.0903802,30.68823322,104.0929173,30.68648862,310.5509927,25.45
947,104.0903802,30.68823322,104.0875661,30.68960162,309.2870407,32.56
948,104.0903802,30.68823322,104.0925297,30.69156196,422.4853881,32.8
949,103.977821,30.66658483,103.9776502,30.66449919,231.735123,36.56666667
950,103.977821,30.66658483,103.9779032,30.66846905,208.9813393,24.96666667
951,104.0331866,30.6533746,104.0344558,30.65335487,121.6308203,52.575
952,104.0331866,30.6533746,104.0295853,30.65343078,345.1284077,39.83076923
953,104.0331866,30.6533746,104.0309005,30.65657928,417.2953069,44.23894231
954,104.0696483,30.64887984,104.0724705,30.6485309,273.1858841,42.18035714
955,104.0696483,30.64887984,104.0637012,30.64989872,580.9478058,57.72
956,104.0696483,30.64887984,104.0698233,30.65116749,254.0940805,45.99785714
957,104.1509475,30.63246953,104.1510429,30.63182274,72.26269556,11.85
958,104.1509475,30.63246953,104.147912,30.63352447,313.5298126,31.76666667
959,104.1509475,30.63246953,104.1523394,30.63505025,315.5945741,30.48333333
960,104.0501779,30.62083968,104.0493077,30.61950946,169.3920086,27.79583333
961,104.0521159,30.62375978,104.0501779,30.62083968,373.1522537,36.49
962,104.117088,30.61514917,104.1131027,30.61119346,581.4989553,42.69375
963,104.117088,30.61514917,104.1173197,30.61854787,377.3260739,48.53194444
964,103.9917914,30.7107053,103.9957364,30.70717338,544.0247366,7.7
965,103.9917914,30.7107053,103.9901669,30.71201697,212.9194736,29.24
966,104.0060803,30.72767637,103.9990459,30.72573991,706.9015351,32.34583333
967,104.0060803,30.72767637,104.0068158,30.72585148,214.165958,48.9
968,104.0060803,30.72767637,104.0040185,30.72959782,290.389597,48.9
969,104.0738458,30.71401447,104.0780641,30.71194952,464.2773981,31.9
970,104.0738458,30.71401447,104.0723412,30.71409949,144.3885285,12.05
971,104.0738458,30.71401447,104.0739313,30.71549927,164.7646902,24.15
972,103.9733365,30.67656097,103.9735737,30.67465759,212.1769259,38.9875
973,103.9733365,30.67656097,103.9634227,30.67938619,999.998034,39.51875
974,104.0560656,30.65699134,104.0574646,30.6553011,230.3455076,29.23333333
975,104.0560656,30.65699134,104.0549972,30.65769089,128.4185079,19.325
976,104.118797,30.66166685,104.1164633,30.66075295,245.4629425,18.225
977,104.118797,30.66166685,104.1179911,30.66457956,331.9189396,24.83333333
978,104.1417226,30.6285471,104.1400381,30.62512518,412.1781335,23.15
979,104.1417226,30.6285471,104.1365745,30.63082945,554.456952,36.32875
980,104.0484533,30.61816335,104.0484851,30.61334283,534.2668117,30.425
981,104.0484533,30.61816335,104.0518713,30.61623795,390.9992642,19.86666667
982,104.0484533,30.61816335,104.0454455,30.61929188,314.2687725,29.89166667
983,104.0493077,30.61950946,104.0484533,30.61816335,170.1882618,28.625
984,104.1173197,30.61854787,104.1169274,30.62064379,235.3112937,48.53194444
985,103.9833818,30.68521098,103.98599,30.68063674,565.1937117,37.225
986,103.9833818,30.68521098,103.9769843,30.6953588,1280.812706,36.775
987,104.0498319,30.68693798,104.0455297,30.68596676,425.9140946,52.16666667
988,104.0498319,30.68693798,104.051193,30.68263452,494.4566028,36.175
989,104.0498319,30.68693798,104.0526151,30.68752187,274.3328539,56.85
990,104.0498319,30.68693798,104.0488623,30.69056278,412.3358877,49.67857143
991,104.0835475,30.68354394,104.086401,30.68210717,316.333154,41.45
992,104.0835475,30.68354394,104.0809578,30.68481948,285.5168819,39.76
993,104.1722518,30.72037834,104.1609358,30.72308424,1124.238202,40.75
994,103.9932544,30.63065031,103.9906239,30.63479511,524.0079589,38.65
995,104.0567203,30.64769724,104.0563422,30.64710146,75.31901328,27.31666667
996,104.0567203,30.64769724,104.0509942,30.64871622,560.1996504,37.94
997,104.0567203,30.64769724,104.0574018,30.648771,135.7444148,18.25
998,104.1012867,30.62466428,104.0994736,30.62275755,273.5937563,34.3
999,104.1012867,30.62466428,104.1048034,30.62147959,488.0512947,32.5
1000,104.1012867,30.62466428,104.1022894,30.62560224,141.573317,35.49375
1001,104.145429,30.65737253,104.1443436,30.65238121,562.8715458,29.74166667
1002,104.145429,30.65737253,104.1480248,30.65670291,259.5491809,30.8
1003,104.145429,30.65737253,104.1407514,30.65747915,448.3341374,26.3375
1004,104.145429,30.65737253,104.1458357,30.65918716,204.8524914,22.93333333
1005,103.9983609,30.6065462,104.0009258,30.60599487,253.3709515,44.8
1006,104.0617289,30.58131137,104.0574511,30.58122199,410.3207952,31.71666667
1007,104.0617289,30.58131137,104.061686,30.57805291,361.1545333,38.13333333
1008,104.0617289,30.58131137,104.0658265,30.58140576,393.0597599,59.55
1009,104.0617289,30.58131137,104.0617764,30.58492614,400.6480744,34.925
1010,104.1027248,30.6056882,104.1002196,30.60546663,241.4176786,42.1
1011,104.1027248,30.6056882,104.1029171,30.60286602,313.3206268,15.95
1012,104.1027248,30.6056882,104.1065063,30.60564708,362.5421336,33.25
1013,103.9804376,30.7055703,103.9789201,30.70587597,149.2203639,23.60833333
1014,104.0298713,30.69080358,104.0290737,30.69002869,114.9437404,23.3
1015,104.0298713,30.69080358,104.0316701,30.68976828,207.0063574,20.4
1016,104.0298713,30.69080358,104.028725,30.69153993,136.8058842,23.3
1017,104.1122596,30.71737887,104.1118347,30.71478063,290.8233659,40.7
1018,104.1122596,30.71737887,104.1128505,30.72010892,307.8154888,38.213125
1019,103.9926702,30.62703779,103.9880426,30.62480647,507.8290308,23.42857143
1020,103.9926702,30.62703779,103.9943014,30.62444502,327.1391113,31.5375
1021,103.9926702,30.62703779,103.998551,30.629674,634.8676795,32.75
1022,104.0351193,30.64569618,104.0350719,30.64438023,145.9190187,20.35
1023,104.0351193,30.64569618,104.0388748,30.64572827,359.9021833,24
1024,104.0351193,30.64569618,104.0350085,30.64701254,146.2787448,28.75
1025,104.1214114,30.65498432,104.120455,30.65309272,228.7977051,28.25416667
1026,104.1214114,30.65498432,104.123888,30.65480711,238.1140514,25.1
1027,104.1214114,30.65498432,104.1203144,30.65880798,436.6127438,13.95
1028,104.1386582,30.63500595,104.1377241,30.63284921,255.2407113,28.1546875
1029,104.1386582,30.63500595,104.1356858,30.63618962,313.6144504,28.1546875
1030,104.1386582,30.63500595,104.1398098,30.63635551,185.8841351,28.1546875
1031,104.051983,30.60576544,104.0468563,30.60374601,540.0478393,42.625
1032,104.051983,30.60576544,104.0518659,30.60293304,314.1148675,51.15
1033,104.0785558,30.60016577,104.0800594,30.59987606,147.6764057,70.65
1034,104.0785558,30.60016577,104.0753692,30.60061324,309.5056067,38.88333333
1035,104.0785558,30.60016577,104.0773184,30.60357397,395.9190753,56.08125
1036,103.9887776,30.71046208,103.9901669,30.71201697,217.7154892,40.27885417
1037,104.0364018,30.69170185,104.0350245,30.69048312,188.8040849,23.95
1038,104.0364018,30.69170185,104.0385937,30.68899368,366.2891095,32.9
1039,104.0364018,30.69170185,104.0390211,30.69392231,351.4324351,23.275
1040,104.0364018,30.69170185,104.0335529,30.694869,444.6049052,36.85
1041,104.0723412,30.71409949,104.0719539,30.71412139,37.16157929,28.21666667
1042,104.0723412,30.71409949,104.0712971,30.71726067,364.3413238,26.785
1043,103.9401081,30.63831074,103.9425616,30.630378,910.1111512,47.41678322
1044,103.9401081,30.63831074,103.9556823,30.64225974,1555.395818,47.41678322
1045,103.9401081,30.63831074,103.9328245,30.67415763,4033.865372,47.41678322
1046,104.0598002,30.62746869,104.057619,30.62742855,209.1068497,24.30238095
1047,104.0598002,30.62746869,104.0599492,30.6251091,261.9023515,15.97142857
1048,104.0598002,30.62746869,104.0642777,30.62758318,429.3251195,40.1
1049,104.0598002,30.62746869,104.0597716,30.63202286,504.7456495,33.23333333
1050,104.0691154,30.63175477,104.069232,30.62745007,477.2200282,35.925
1051,104.0691154,30.63175477,104.0669157,30.63191109,211.5300381,18.63333333
1052,104.1375902,30.67794134,104.1347948,30.67503343,419.0126428,30.7
1053,104.1375902,30.67794134,104.1323968,30.68182927,658.1514157,29.1125
1054,104.0480615,30.59370278,104.0479366,30.59092737,307.8306456,24.16666667
1055,104.0480615,30.59370278,104.0446628,30.5936807,325.8740239,35.00833333
1056,104.0480615,30.59370278,104.0519979,30.59381519,377.6218647,41.83333333
1057,104.0480615,30.59370278,104.0481868,30.59674836,337.7534872,34.00416667
1058,104.1365144,30.61517896,104.1328426,30.60870213,799.4633154,51.54166667
1059,104.1365144,30.61517896,104.133929,30.61760426,365.6032421,49.87916667
1060,103.9634227,30.67938619,103.9583001,30.68082983,516.1461434,39.51875
1061,104.0233096,30.69872934,104.0250491,30.69704864,249.9088715,23.45
1062,104.0233096,30.69872934,104.0249996,30.70016139,226.6947229,24.475
1063,104.0233096,30.69872934,104.0216448,30.70036077,241.0734313,22.3
1064,104.0830485,30.69118929,104.084873,30.69103796,175.556399,40
1065,104.0830485,30.69118929,104.0818796,30.69184404,133.4161403,19.8
1066,103.9759777,30.64764778,103.9556823,30.64225974,2034.517496,40.41142857
1067,103.9759777,30.64764778,103.9771835,30.64323835,502.1806243,18.5
1068,103.9759777,30.64764778,103.9807086,30.64868896,467.7929198,44.53333333
1069,103.9759777,30.64764778,103.9755348,30.65367442,669.2937082,44.6
1070,104.0325787,30.63747441,104.0310773,30.63634952,190.3866487,38.9
1071,104.0325787,30.63747441,104.0337714,30.63626349,176.2882066,23.1
1072,104.0325787,30.63747441,104.0319967,30.63805941,85.52590926,28.36875
1073,104.1063806,30.66837289,104.1053761,30.66815363,99.25144125,16.4
1074,104.1063806,30.66837289,104.1084008,30.66561391,361.8827805,31.725
1075,104.1063806,30.66837289,104.1094437,30.66934232,312.5007547,40.08
1076,104.1488547,30.63519483,104.147912,30.63352447,205.9934587,23.2
1077,104.1488547,30.63519483,104.1506899,30.63573235,185.6881094,29.575
1078,104.1488547,30.63519483,104.1496203,30.63655116,167.2679445,41.45
1079,104.0649681,30.60794349,104.0650829,30.60485238,342.7623639,54.981875
1080,104.0649681,30.60794349,104.0669796,30.60781326,193.3696927,67.95
1081,104.0649681,30.60794349,104.0648521,30.61124243,365.7887633,67.95
1082,104.0682341,30.61107062,104.0685052,30.6057055,595.1792172,32
1083,104.0682341,30.61107062,104.0696995,30.61099633,140.7218803,33.73214286
1084,104.0682341,30.61107062,104.0648521,30.61124243,324.7603541,33.73214286
1085,103.9540216,30.72742297,103.966997,30.71641552,1741.28061,43.275
1086,104.034183,30.70224286,104.0289982,30.69883277,624.0356267,41.8
1087,104.034183,30.70224286,104.0367435,30.70041989,317.7348058,49.7
1088,104.034183,30.70224286,104.0375073,30.70419899,385.1798218,38.63333333
1089,104.034183,30.70224286,104.0306416,30.70598336,535.6265217,44.11428571
1090,104.0738929,30.67999518,104.0744869,30.67978055,61.67462177,18.05
1091,103.9970406,30.66825083,103.9953365,30.66818834,163.4086438,24.6375
1092,103.9970406,30.66825083,103.9956027,30.66942661,189.6240581,19.56666667
1093,104.0192041,30.66475911,104.0210888,30.6647771,180.5880068,18.5
1094,104.0192041,30.66475911,104.014074,30.66498919,492.1675524,23
1095,104.0192041,30.66475911,104.0190987,30.66725688,277.0152853,29.81785714
1096,104.0794847,30.67048239,104.0784525,30.66903116,188.8080619,22.03333333
1097,104.0794847,30.67048239,104.0811962,30.66967255,186.9244155,21.90357143
1098,104.0794847,30.67048239,104.0778208,30.67124474,180.4126342,18.1
1099,104.0794847,30.67048239,104.0803937,30.67192313,181.8802626,18.76666667
1100,104.1365745,30.63082945,104.1355886,30.62881312,242.6223644,38.8
1101,104.1365745,30.63082945,104.1358325,30.63115239,79.61011847,36.124375
1102,104.0320147,30.60709687,104.0314235,30.6044106,303.0645202,83.05
1103,104.0320147,30.60709687,104.0318858,30.59596115,1234.234482,91.75
1104,104.0320147,30.60709687,104.0343852,30.60567934,276.2753372,76.025
1105,104.0320147,30.60709687,104.0333621,30.61112478,464.7243505,75.84588462
1106,104.0320147,30.60709687,104.0189873,30.61381968,1454.215153,82.33353846
1107,104.0716305,30.6042902,104.0736856,30.60409951,198.1395557,42.1
1108,104.0716305,30.6042902,104.0696463,30.60460144,193.3238535,38.95
1109,104.0716305,30.6042902,104.0716805,30.60578435,165.6644771,33
1110,103.9709046,30.73015438,103.9806755,30.72036376,1432.752477,32.325
1111,103.9709046,30.73015438,103.9731196,30.73083762,225.1874039,50.589375
1112,104.0295217,30.68599766,104.0280154,30.68462845,209.3926731,37.9
1113,104.0295217,30.68599766,104.0311269,30.68739702,218.3910293,25.75192308
1114,104.0295217,30.68599766,104.0270254,30.68807602,332.0120067,30.42692308
1115,104.09088,30.67998414,104.0925699,30.67906708,191.1436769,18.425
1116,104.09088,30.67998414,104.0890923,30.68076523,191.8857738,39.5375
1117,104.09088,30.67998414,104.0927207,30.68269427,348.2928019,25.87291667
1118,103.960834,30.6715286,103.9562316,30.67153976,440.927846,51.485
1119,103.960834,30.6715286,103.9609762,30.67452502,332.3824495,42.425
1120,104.0572518,30.63571665,104.0559369,30.6356958,126.0383256,47.9
1121,104.0572518,30.63571665,104.0574161,30.63195061,417.6863188,18.7
1122,104.0572518,30.63571665,104.058489,30.63572687,118.5706484,24.15785714
1123,104.0966689,30.6364747,104.0952575,30.63396936,308.857987,35.24285714
1124,104.0966689,30.6364747,104.100512,30.63473368,415.7874044,34.5875
1125,104.0966689,30.6364747,104.0913246,30.63909142,588.5777404,34.26666667
1126,104.1506899,30.63573235,104.1523394,30.63505025,175.2294273,38.95
1127,104.0112729,30.62008866,104.0056635,30.61351558,905.4421895,87.45047619
1128,104.0112729,30.62008866,104.0189873,30.61381968,1014.67495,97.45
1129,104.0112729,30.62008866,104.0008795,30.62747673,1289.528685,51.60464286
1130,104.0112729,30.62008866,104.0191596,30.62797015,1155.187674,19.525
1131,104.0695764,30.61879884,104.0695448,30.61657893,246.0498051,34.69166667
1132,104.0695764,30.61879884,104.071513,30.61882626,185.6601824,30.74285714
1133,103.966997,30.71641552,103.9464317,30.71977497,2004.171289,38.0875
1134,103.966997,30.71641552,103.9780511,30.71972036,1120.091888,32.9
1135,104.0216448,30.70036077,104.0197676,30.69901835,233.370582,24.265625
1136,104.0216448,30.70036077,104.0232505,30.70150335,199.2089648,31.1625
1137,104.0726375,30.72578859,104.0717722,30.72101788,535.196487,47.7
1138,104.0726375,30.72578859,104.0982053,30.7212584,2499.055757,54.93
1139,104.0726375,30.72578859,104.0596416,30.72731696,1255.795005,47.7
1140,103.9987553,30.6604005,103.9990462,30.65355107,759.6472394,22.37142857
1141,103.9987553,30.6604005,104.000968,30.65963267,228.4536373,15.09285714
1142,104.0386555,30.65417493,104.0344558,30.65335487,412.5509887,35.825
1143,104.0386555,30.65417493,104.0387773,30.64862074,615.6853378,48.45
1144,104.0386555,30.65417493,104.0440881,30.65424778,520.6072071,58.13333333
1145,104.0386555,30.65417493,104.0386069,30.65555632,153.1713089,38.2375
1146,104.1124124,30.65966078,104.1121511,30.65500441,516.6684936,73.8
1147,104.1124124,30.65966078,104.1082439,30.65965928,399.3886062,34.56666667
1148,104.1124124,30.65966078,104.1164633,30.66075295,406.5579245,29.10416667
1149,104.1124124,30.65966078,104.1117457,30.66314868,391.8038404,22.45416667
1150,104.1604886,30.67205697,104.1441848,30.66940351,1589.350889,74.53333333
1151,104.1604886,30.67205697,104.1602845,30.66523385,756.4476166,65.72
1152,104.0669796,30.60781326,104.0685052,30.6057055,275.604793,50.84107143
1153,104.1059759,30.62083666,104.1041129,30.61840661,323.1423428,27.05
1154,104.1059759,30.62083666,104.10601,30.6219429,122.6468622,34.06666667
1155,103.9754957,30.69767357,103.9769843,30.6953588,293.5099803,37.225
1156,104.0596416,30.72731696,104.0587728,30.72356968,423.565812,17.9
1157,104.0596416,30.72731696,104.0558705,30.72777242,364.5744015,47.7
1158,104.1064432,30.68993585,104.1050395,30.68844735,212.8187239,25.85
1159,104.1064432,30.68993585,104.1090332,30.68661379,443.9603623,24.03333333
1160,104.1064432,30.68993585,104.1032345,30.69290878,450.5760534,32.55
1161,103.9938527,30.63635869,103.9906239,30.63479511,354.6651261,41.94166667
1162,103.9938527,30.63635869,103.9960972,30.63746196,247.4270666,24.47083333
1163,104.0543756,30.64982872,104.0574018,30.648771,312.7803781,10.275
1164,104.0543756,30.64982872,104.0536897,30.6502576,81.1072442,40.525
1165,104.0543756,30.64982872,104.0540234,30.65066071,98.19303558,33.1375
1166,104.0934433,30.65227021,104.0979156,30.65029026,481.4511858,52.43333333
1167,104.0934433,30.65227021,104.089307,30.65441059,461.9066001,49.11666667
1168,104.0934433,30.65227021,104.0960134,30.65626308,506.4348279,47.74
1169,104.1412091,30.63877966,104.1398098,30.63635551,300.2698023,54.54
1170,104.1412091,30.63877966,104.1446052,30.63798103,337.2747106,59.575
1171,104.0410529,30.60553353,104.0385742,30.60321236,350.2059925,38
1172,104.0747506,30.61768468,104.0715609,30.61755497,306.0825483,53.34545455
1173,104.0747506,30.61768468,104.0747906,30.6144846,354.6830268,29.27
1174,104.0747506,30.61768468,104.0746665,30.6189463,140.0576135,67.68333333
1175,104.0577632,30.67840135,104.055294,30.67517099,429.1016293,39.05
1176,104.0577632,30.67840135,104.0579073,30.67652495,208.4203538,31.9
1177,104.0577632,30.67840135,104.0631321,30.67607279,575.4347967,37.9
1178,104.0577632,30.67840135,104.0552225,30.6801717,312.6233832,31.9
1179,104.0577632,30.67840135,104.0601849,30.68391526,653.6597625,34.9
1180,104.1023844,30.68413271,104.1032838,30.68263455,187.0601788,48
1181,104.1023844,30.68413271,104.1037829,30.68476117,150.9818112,12.5
1182,104.1023844,30.68413271,104.1017061,30.68526712,141.5225217,27.825
1183,103.9889117,30.6511002,103.9841556,30.65006856,469.8656346,60.5
1184,103.9889117,30.6511002,103.9914975,30.64819486,406.3058076,20.425
1185,103.9889117,30.6511002,103.9898616,30.65121392,91.89183806,48.15
1186,104.0634855,30.67324036,104.0625021,30.67187144,178.5930974,15.7
1187,104.0640141,30.67295026,104.0634855,30.67324036,59.97920594,15.7
1188,104.064009,30.67394402,104.0634855,30.67324036,92.7202324,15.7
1189,104.1062302,30.62332025,104.1096745,30.62304108,331.5724099,56.3
1190,104.1062302,30.62332025,104.1069711,30.62829492,555.8898734,41.6
1191,104.1443436,30.65238121,104.1531756,30.65116278,856.9806966,29.74166667
1192,104.0551712,30.61414035,104.0550112,30.61128466,316.8667279,38.0875
1193,104.0536122,30.61502957,104.0551712,30.61414035,179.0095371,21.85
1194,104.0551712,30.61414035,104.0551395,30.61637622,247.8196271,48.75
1195,104.0720858,30.59244763,104.0717634,30.59121614,139.940451,38.0075
1196,104.0720858,30.59244763,104.072884,30.59762255,578.6141626,34.35482143
1197,103.9889788,30.6857075,103.9929798,30.68390412,432.2380955,49.784375
1198,104.0006211,30.7042268,104.0022233,30.70589064,239.8968548,48.2625
1199,104.0006211,30.7042268,103.9957364,30.70717338,570.5216524,22.975
1200,104.1187875,30.6815065,104.1164574,30.68081382,236.0345599,26.65
1201,104.1187875,30.6815065,104.1219214,30.67305942,983.1410724,31.4
1202,104.1187875,30.6815065,104.1188763,30.68269678,132.1916283,33.5
1203,104.1187875,30.6815065,104.1241629,30.68298904,540.4840577,44.9
1204,103.9776502,30.66449919,103.9830108,30.66415007,515.0530804,36.56666667
1205,103.9776502,30.66449919,103.9748388,30.66471229,270.3876214,33.66666667
1206,104.0303879,30.65018741,104.0308997,30.64806517,240.2681057,23.63333333
1207,104.0303879,30.65018741,104.0349293,30.64918505,449.1287667,21
1208,104.0303879,30.65018741,104.0276298,30.65025967,264.4056949,30
1209,104.0303879,30.65018741,104.0300293,30.65164912,165.6061356,30.5
1210,104.0683242,30.66585244,104.0663676,30.66577495,187.6538421,21.925
1211,104.0683242,30.66585244,104.0684967,30.66259625,361.2623371,23.1
1212,104.0683242,30.66585244,104.0683074,30.66609783,27.24439479,30.42430556
1213,104.1515982,30.64137098,104.1496203,30.63655116,566.8046306,41.25625
1214,104.1515982,30.64137098,104.1496059,30.64216205,210.0897338,40.65
1215,104.0602366,30.6141953,104.064828,30.61435293,440.469208,32.6
1216,104.0602366,30.6141953,104.0602206,30.61638355,242.5286421,34.05
1217,104.0854722,30.60092942,104.0847688,30.59869091,257.092466,69
1218,104.0854722,30.60092942,104.0803366,30.60209585,509.0410597,80.775
1219,104.0854722,30.60092942,104.0862848,30.60562673,526.3930735,74.8875
1220,103.9810702,30.71328192,103.9863879,30.71780493,714.5698479,45.72073413
1221,103.9810702,30.71328192,103.9780511,30.71972036,769.9336156,42.92
1222,104.0047257,30.70354332,103.9988879,30.69473327,1125.188288,52.15
1223,104.0047257,30.70354332,104.0070896,30.69981339,471.329341,33.83333333
1224,104.0047257,30.70354332,104.0022233,30.70589064,353.7171055,35.85333333
1225,104.0047257,30.70354332,104.0101791,30.70649574,616.3124407,42.45
1226,104.0707783,30.68827718,104.0672473,30.68824176,338.2452817,42.7
1227,104.0707783,30.68827718,104.0700717,30.68477421,394.0931082,31.6
1228,104.0707783,30.68827718,104.073194,30.68752145,246.0758193,37.61666667
1229,104.0707783,30.68827718,104.070802,30.69064995,262.9853943,38.98
1230,103.9889356,30.64334541,103.9863516,30.64206014,285.6781238,45.35
1231,103.9889356,30.64334541,103.9913554,30.64443734,261.567007,45.836875
1232,103.9889356,30.64334541,103.9869334,30.64626777,376.4561013,45.35
1233,104.0034916,30.6354158,104.0010888,30.63443687,254.5667925,42.15
1234,104.0034916,30.6354158,104.0043112,30.63573997,86.37263302,48.15
1235,104.0034916,30.6354158,103.9966501,30.64288317,1055.858964,45.15
1236,104.0817032,30.64925009,104.0804742,30.64586314,393.4139868,35.54166667
1237,104.0817032,30.64925009,104.0826029,30.64891958,93.67032736,34.82
1238,104.0817032,30.64925009,104.0808711,30.64973437,96.10959483,30.185
1239,104.0817032,30.64925009,104.0827149,30.65151133,268.7115101,36.64
